title,url,category
Video,https://edition.cnn.com/2025/05/03/business/video/warren-buffett-comments-trade-tariffs-jack-buffington-supply-chain-expert-digvid,Business
,https://edition.cnn.com/2025/05/02/business/video/kentucky-derby-hats-business-digvid,Business
Video,https://edition.cnn.com/2025/05/02/business/video/kentucky-derby-hats-business-digvid,Business
Ford CEO extends ‘employee pricing.’ But price hikes could come this summer,https://edition.cnn.com/2025/04/30/business/ford-ceo-tariffs,Business
"S&P 500, Dow close out April in the red as economy contracts for first time since 2022",https://edition.cnn.com/2025/04/30/investing/us-stock-market,Business
Are we in a recession? Let’s do a vibe check,https://edition.cnn.com/2025/04/30/business/are-we-in-a-recession-nightcap,Business
"Kids and teens under 18 shouldn’t use AI companion apps, safety group says",https://edition.cnn.com/2025/04/30/tech/ai-companion-chatbots-unsafe-for-kids-report,Business
Europe saw faster economic growth early this year but Trump’s tariffs have dimmed its prospects,https://edition.cnn.com/2025/04/30/economy/europe-economic-growth-tariffs-intl,Business
Trump’s temper has CEOs running scared. They’re missing a huge opportunity,https://edition.cnn.com/2025/04/30/business/trumps-ceos-resistance-nightcap,Business
China’s factories take a big blow as Trump’s tariffs bite,https://edition.cnn.com/2025/04/30/business/china-pmi-factory-activity-tariffs-hnk-intl,Business
,https://edition.cnn.com/2025/05/01/business/video/the-lead-cara-rank-president-trump-tariffs-wedding-ceremonies-stationery-business-jake-tapper,Business
Video,https://edition.cnn.com/2025/05/01/business/video/the-lead-cara-rank-president-trump-tariffs-wedding-ceremonies-stationery-business-jake-tapper,Business
,https://edition.cnn.com/2025/05/02/business/video/the-lead-jeffrey-schwab-victor-schwartz-president-trump-tariffs-wine-spirits-liquor-jake-tapper,Business
Video,https://edition.cnn.com/2025/05/02/business/video/the-lead-jeffrey-schwab-victor-schwartz-president-trump-tariffs-wine-spirits-liquor-jake-tapper,Business
,https://edition.cnn.com/2025/05/02/business/video/mme-clicks-may-2nd,Business
Video,https://edition.cnn.com/2025/05/02/business/video/mme-clicks-may-2nd,Business
,https://edition.cnn.com/2025/05/02/business/video/anderson-intelligent-futures-longevity-05029aseg1-ctw-cnni-business-fast,Business
Video,https://edition.cnn.com/2025/05/02/business/video/anderson-intelligent-futures-longevity-05029aseg1-ctw-cnni-business-fast,Business
,https://edition.cnn.com/2025/04/30/business/video/how-rich-is-the-ivy-league-digvid,Business
Video,https://edition.cnn.com/2025/04/30/business/video/how-rich-is-the-ivy-league-digvid,Business
It’s Tax Day. Still haven’t filed? Tips on how to get an extension and more,https://edition.cnn.com/2025/04/13/success/last-minute-tax-filing-tips,Business
"‘Grand Theft Auto VI’ delayed to May 2026, extending wait for gaming’s most anticipated title",https://edition.cnn.com/2025/05/02/tech/gta-6-release-delayed-may-2026,Business
OpenAI pulls ‘annoying’ and ‘sycophantic’ ChatGPT version,https://edition.cnn.com/2025/05/02/tech/sycophantic-chatgpt-intl-scli,Business
"Trump’s tariffs could cost Apple $900 million this quarter, CEO Tim Cook says",https://edition.cnn.com/2025/05/02/tech/china-apple-trump-tariffs-tim-cook-intl-hnk,Business
New proposed law would require Apple and Google to verify your age before letting you into their app stores,https://edition.cnn.com/2025/05/01/tech/proposed-legislation-app-store-age-verification-lee-james,Business
President Trump signs order seeking to end federal funding for NPR and PBS,https://edition.cnn.com/2025/05/02/media/trump-cpb-pbs-npr-funding-cut-hnk-intl,Business
Radio Free Asia lays off most of its staff amid funding battle with Trump,https://edition.cnn.com/2025/05/02/media/radio-free-asia-lay-offs-amid-trump-funding-battle,Business
Corporation for Public Broadcasting sues Trump over attempted firings,https://edition.cnn.com/2025/04/29/media/corporation-for-public-broadcasting-cpb-lawsuit-trump,Business
‘60 Minutes’ criticizes Paramount on air after its longtime producer quits,https://edition.cnn.com/2025/04/28/media/60-minutes-criticism-paramount-producer-exit,Business
Millennials are giving Gen Z advice for their first potential recession,https://edition.cnn.com/2025/04/27/business/millennials-gen-z-recession-advice,Business
Has the stock market hit bottom? History is a guide,https://edition.cnn.com/2025/04/24/investing/us-stock-market-bottom,Business
"Trump’s trade war will hit US prosperity hard, IMF warns",https://edition.cnn.com/2025/04/22/economy/imf-us-global-economies-tariffs-intl,Business
Stocks tumble and dollar hits three-year low as Trump bashes Powell again,https://edition.cnn.com/2025/04/21/investing/us-stock-market,Business
,https://edition.cnn.com/2025/05/05/business/video/tourism-comeback-middle-east-spc,Business
Video,https://edition.cnn.com/2025/05/05/business/video/tourism-comeback-middle-east-spc,Business
Video,https://edition.cnn.com/2025/05/05/business/video/middle-east-future-proofing-tourism-spc,Business
Video,https://edition.cnn.com/2025/05/03/business/video/warren-buffett-comments-trade-tariffs-jack-buffington-supply-chain-expert-digvid,Business
